pdb_id,max_dist,apix
1g7j,70.45,1.0
7uy2,72.66499999999999,1.0
8alw,58.385,1.0
1ko8,62.844,1.0
3uuz,75.898,1.0
4r20,109.334,1.0
8hjv,126.922,1.0
7m1h,117.62799999999999,1.0
5b89,85.464,1.0
7l4e,75.188,1.0
2qts,163.503,1.2674651162790695
1mh0,90.91,1.0
3v1b,52.47500000000001,1.0
3tw8,109.42500000000001,1.0
7a6h,278.41,2.158217054263566
7awx,55.29,1.0
3mwp,138.436,1.0731472868217056
5lls,159.805,1.2387984496124032
1vrt,97.25699999999999,1.0
5d8a,102.014,1.0
5b5o,70.073,1.0
4zoe,98.746,1.0
5epv,86.025,1.0
1wov,82.402,1.0
1c6z,53.038,1.0
6hl9,112.005,1.0
4o6p,86.672,1.0
3nk7,73.377,1.0
1nrp,53.081999999999994,1.0
1bhd,74.678,1.0
5yn6,69.748,1.0
2wqt,212.905,1.6504263565891473
6tgh,115.636,1.0
3fqq,56.863,1.0
7d8z,179.209,1.389217054263566
6te5,93.41,1.0
2aeg,91.492,1.0
4ct4,114.04599999999999,1.0
8b1u,174.811,1.355124031007752
5mw4,83.867,1.0
2v1x,109.57,1.0
4kaq,74.222,1.0
2kj4,48.45,1.0
6cx6,87.519,1.0
6n70,98.083,1.0
6lx3,147.325,1.1420542635658915
5mun,76.162,1.0
3p7j,44.318,1.0
6u28,100.67200000000001,1.0
3o5w,73.517,1.0
1jbd,39.838,1.0
7m7i,233.796,1.8123720930232559
4a9i,73.388,1.0
7lvr,99.935,1.0
6z1v,59.084,1.0
4kn2,88.498,1.0
3izg,136.027,1.054472868217054
3gr1,122.93,1.0
1vwg,48.473,1.0
4qj4,105.612,1.0
5jy8,83.12299999999999,1.0
2j0q,124.152,1.0
1zwj,77.297,1.0
1sgq,44.65,1.0
7z7x,245.54,1.9034108527131783
4lp5,159.624,1.2373953488372094
7kd3,63.768,1.0
5l0e,120.881,1.0
3avl,53.769000000000005,1.0
3h5o,72.479,1.0
3zzn,91.04899999999999,1.0
2w1j,80.846,1.0
4tl8,95.146,1.0
6fmg,82.225,1.0
5ybp,83.251,1.0
2vek,70.60300000000001,1.0
3aav,101.178,1.0
1sok,54.64,1.0
5dw5,90.41499999999999,1.0
3zz4,74.859,1.0
3hch,61.459999999999994,1.0
1w7i,124.672,1.0
5s3j,64.976,1.0
6gtx,97.19300000000001,1.0
2w08,98.434,1.0
4k93,90.65199999999999,1.0
7wub,167.02999999999997,1.2948062015503874
7b5s,151.23199999999997,1.1723410852713176
6iea,128.414,0.9954573643410852
2z3o,80.298,1.0
6ict,141.748,1.0988217054263565
6ox6,50.112,1.0
3d5r,81.071,1.0
5wlo,50.843,1.0
5no8,100.17099999999999,1.0
6a2i,60.722,1.0
7l6v,112.913,1.0
4b9g,79.761,1.0
5rb1,98.69400000000002,1.0
1jyl,87.016,1.0
4fso,95.319,1.0
6f3n,117.06700000000001,1.0
3ff8,61.93000000000001,1.0
7c88,116.139,1.0
3d0f,66.157,1.0
1bl8,62.176,1.0
2jig,80.656,1.0
7oe0,190.296,1.4751627906976743
3kuj,40.588,1.0
5nui,69.866,1.0
7vy5,58.949999999999996,1.0
1cmb,58.021,1.0
2cce,39.157,1.0
3ky9,99.741,1.0
3i8s,89.446,1.0
4chu,75.15899999999999,1.0
6e3t,90.259,1.0
1qr1,101.213,1.0
8aqz,58.781000000000006,1.0
2oyo,62.435,1.0
3dga,106.43100000000001,1.0
1whs,59.239,1.0
3hwf,94.863,1.0
6ne0,143.639,1.113480620155039
6z31,58.013999999999996,1.0
8f1k,226.912,1.7590077519379845
4m76,73.878,1.0
5tlm,66.52,1.0
8okk,74.132,1.0
3d38,126.326,1.0
6xp2,109.962,1.0
5uzw,160.228,1.242077519379845
6eib,76.161,1.0
1jcd,60.995,1.0
6xet,168.417,1.3055581395348836
4n3p,82.765,1.0
1jtz,60.68300000000001,1.0
4w73,73.39699999999999,1.0
1dxe,82.981,1.0
1htt,124.732,1.0
6i3o,105.898,1.0
6uqz,88.36,1.0
2rie,69.133,1.0
6u3q,289.837,2.246798449612403
5zoi,87.20400000000001,1.0
8t8i,42.362,1.0
8q4m,68.848,1.0
7crb,204.538,1.5855658914728683
6sxi,115.089,1.0
6m3t,76.187,1.0
5ydz,99.61999999999999,1.0
5ev0,60.495,1.0
6ruj,63.016000000000005,1.0
4gr7,73.33,1.0
6o4p,98.607,1.0
1j2p,123.888,1.0
4rn6,85.636,1.0
4s1t,122.57000000000001,1.0
4z4v,70.786,1.0
5kwj,86.112,1.0
2c0g,101.713,1.0
3bbj,74.088,1.0
2dqh,61.675000000000004,1.0
6fzr,54.214,1.0
6rw2,49.922,1.0
5xub,126.273,1.0
1vq4,229.654,1.780263565891473
1o2g,57.906,1.0
4l9u,62.107,1.0
6z0f,152.445,1.1817441860465117
3g38,51.837,1.0
4fqk,184.647,1.4313720930232559
1as4,64.999,1.0
6ofo,68.013,1.0
5d68,156.734,1.2149922480620157
5gjm,98.856,1.0
5jod,81.221,1.0
6oey,94.476,1.0
1mf4,42.086,1.0
3bxb,115.002,1.0
4azg,99.562,1.0
5umq,56.105,1.0
6q9o,47.412,1.0
6pyy,98.285,1.0
7cym,158.476,1.2284961240310077
5hnu,84.872,1.0
2bzy,59.479,1.0
6mfr,156.611,1.2140387596899225
4h95,77.051,1.0
8f8t,229.032,1.7754418604651163
3h6e,115.376,1.0
7kv0,60.729,1.0
3ah3,98.512,1.0
1li1,86.515,1.0
6fdo,79.58699999999999,1.0
6hnv,88.57600000000001,1.0
5s7g,90.294,1.0
4ni1,52.49,1.0
2qjt,96.92999999999999,1.0
4nm0,71.002,1.0
6bee,98.706,1.0
1mer,53.501999999999995,1.0
1zyp,73.998,1.0
3srt,85.717,1.0
3zo3,66.102,1.0
5wbl,116.082,1.0
6e21,63.702,1.0
4ydr,78.74700000000001,1.0
1ai4,76.044,1.0
5fmo,90.536,1.0
3kii,102.04299999999999,1.0
4b3b,56.435,1.0
5c5a,56.655,1.0
6b0e,88.911,1.0
5o9i,78.53200000000001,1.0
5rsx,63.444,1.0
1lng,37.588,1.0
4yh5,87.40199999999999,1.0
2d69,127.30499999999999,1.0
7dop,193.94699999999997,1.5034651162790695
1qab,98.938,1.0
6m7p,80.066,1.0
6bxu,124.66,1.0
6sqs,101.475,1.0
5o0c,72.305,1.0
1x70,125.74799999999999,1.0
3pym,88.95899999999999,1.0
6vhr,126.55000000000001,1.0
2ve4,115.79499999999999,1.0
4k4r,52.146,1.0
5c5v,118.502,1.0
4k44,54.775999999999996,1.0
3cdf,91.90700000000001,1.0
3zug,93.222,1.0
7tud,49.205,1.0
3r5r,116.64200000000001,1.0
6qcw,128.749,0.9980542635658914
4j16,85.955,1.0
4pl1,86.94,1.0
2a9n,77.684,1.0
3o75,66.681,1.0
3uqs,114.643,1.0
4yrd,115.013,1.0
1vf7,218.601,1.6945813953488371
6dlf,155.65,1.2065891472868218
4fyx,100.401,1.0
1zh8,100.781,1.0
4a90,69.206,1.0
5qmb,64.123,1.0
3k9e,86.147,1.0
2h89,123.14999999999998,1.0
5z1l,208.361,1.6152015503875967
5cs1,64.636,1.0
1gmu,100.442,1.0
6ttp,81.56099999999999,1.0
3sq6,139.56099999999998,1.0818682170542635
6f12,124.453,1.0
1icq,94.465,1.0
4iwr,73.338,1.0
3mqq,49.342,1.0
7gj4,73.73400000000001,1.0
5zhr,75.648,1.0
3a5l,72.69200000000001,1.0
4yy8,80.77,1.0
8e8q,181.12,1.404031007751938
5x3h,77.24,1.0
6msy,74.212,1.0
1keg,69.962,1.0
5o16,100.613,1.0
1dkl,107.315,1.0
6o6k,53.909,1.0
6g41,163.094,1.2642945736434108
6uvv,104.685,1.0
4rgs,64.277,1.0
7jup,131.097,1.0162558139534885
7cu8,115.209,1.0
3hhi,90.80199999999999,1.0
2g0b,183.357,1.4213720930232558
7ksw,59.443999999999996,1.0
5teg,70.595,1.0
5pty,61.512,1.0
7rgf,203.77100000000002,1.5796201550387599
2nz0,109.604,1.0
4mie,108.69,1.0
3c2b,69.189,1.0
1i41,285.594,2.213906976744186
8bcg,145.107,1.124860465116279
6xwg,58.293000000000006,1.0
6kht,118.18299999999999,1.0
6v78,91.234,1.0
6p89,89.709,1.0
7vxf,329.781,2.5564418604651165
7dhs,69.661,1.0
8fvw,241.761,1.8741162790697674
6nbh,138.462,1.0733488372093023
7icl,63.102,1.0
6zzw,54.804,1.0
5w6a,86.184,1.0
5dg6,68.89,1.0
7v66,119.778,1.0
2w4v,162.022,1.255984496124031
8cj7,105.90300000000002,1.0
1xwj,95.931,1.0
7cbb,109.818,1.0
1gjq,104.33699999999999,1.0
1sxp,87.011,1.0
1i5l,96.47399999999999,1.0
6j42,89.331,1.0
3hhj,68.41199999999999,1.0
3zuk,113.874,1.0
4rh9,60.086,1.0
1q3f,54.571000000000005,1.0
7e62,75.38900000000001,1.0
4c1b,77.189,1.0
6s6l,103.77199999999999,1.0
4b7i,71.53399999999999,1.0
3rps,101.761,1.0
5sus,43.137,1.0
3het,91.028,1.0
5j1w,114.27199999999999,1.0
7kl0,84.31899999999999,1.0
5nig,82.846,1.0
1oiz,76.084,1.0
1yca,82.452,1.0
6njl,260.42400000000004,2.0187906976744188
4ezc,87.057,1.0
6we8,69.70400000000001,1.0
4urm,85.38000000000001,1.0
1gd0,55.537000000000006,1.0
3djz,55.264,1.0
5muf,77.433,1.0
1rvt,133.19,1.0324806201550387
5vpk,88.68299999999999,1.0
5wke,67.151,1.0
3tlz,83.538,1.0
6mct,85.192,1.0
2fsv,92.336,1.0
6edb,85.80499999999999,1.0
4zgo,76.08000000000001,1.0
5boy,69.61699999999999,1.0
1vi2,110.631,1.0
7xxh,81.23199999999999,1.0
2f57,78.405,1.0
6bel,62.078,1.0
5nmk,68.456,1.0
4h8n,77.82,1.0
2psy,47.790000000000006,1.0
1tsu,53.297000000000004,1.0
1diz,86.563,1.0
1z4o,80.376,1.0
6gyp,158.672,1.230015503875969
3avz,63.694,1.0
5nm9,67.245,1.0
6pyr,112.726,1.0
4djg,48.492000000000004,1.0
1fpc,51.146,1.0
6bt9,101.054,1.0
6bqu,62.071,1.0
3pd4,52.781000000000006,1.0
3ppo,84.144,1.0
5gp4,125.94,1.0
8br0,104.89500000000001,1.0
3dm7,74.84100000000001,1.0
5nzf,109.89999999999999,1.0
6mpc,91.318,1.0
8ifs,72.965,1.0
5ykx,53.787000000000006,1.0
5xay,134.346,1.0414418604651163
5tg8,198.658,1.539984496124031
6dk1,102.79499999999999,1.0
3nil,62.931,1.0
6h7e,75.464,1.0
4bhk,83.542,1.0
6b4s,82.259,1.0
6nby,233.94699999999997,1.8135426356589146
3grc,86.511,1.0
3e2v,87.1,1.0
7ds6,87.87100000000001,1.0
3ru4,66.711,1.0
5td5,45.264,1.0
2vhz,76.935,1.0
6l1w,51.858000000000004,1.0
8g8b,114.49,1.0
6vpf,106.569,1.0
3d87,113.70599999999999,1.0
4x0f,98.05000000000001,1.0
3oaz,91.468,1.0
2nl9,47.120999999999995,1.0
1sae,60.828,1.0
5svg,88.166,1.0
6pbf,120.47,1.0
2nsp,99.22399999999999,1.0
7c7p,75.472,1.0
2ykv,112.27199999999999,1.0
6erw,68.338,1.0
2iw5,137.617,1.066798449612403
2wv6,100.39800000000001,1.0
1jhk,69.181,1.0
7feo,50.611,1.0
3r51,67.28,1.0
1cp3,67.901,1.0
7z1v,65.121,1.0
7m8r,122.03099999999999,1.0
3aec,123.607,1.0
1rbf,41.628,1.0
7ghq,73.46000000000001,1.0
8fn0,117.36100000000002,1.0
6dkk,108.333,1.0
2i99,84.175,1.0
1fux,59.653,1.0
4elm,188.497,1.461217054263566
1wow,81.237,1.0
2idx,60.408,1.0
3k5z,83.69200000000001,1.0
4tlx,121.175,1.0
5y8f,63.624,1.0
1rz1,87.69,1.0
5gr9,95.674,1.0
6wu9,208.116,1.6133023255813954
7q53,80.28200000000001,1.0
3hx6,88.741,1.0
2faw,70.686,1.0
3u9f,186.65300000000002,1.4469224806201553
6whc,149.803,1.161263565891473
2d3o,84.911,1.0
6crp,87.09500000000003,1.0
4uw8,192.921,1.4955116279069767
1lm7,63.609,1.0
3den,78.03800000000001,1.0
7vqm,123.924,1.0
3ii4,86.335,1.0
8qca,221.051,1.7135736434108526
3kb8,82.51299999999999,1.0
2q2q,135.791,1.0526434108527132
6wmn,121.45400000000001,1.0
4rzp,80.67099999999999,1.0
4gym,50.778999999999996,1.0
1h2s,66.321,1.0
3vle,82.67399999999999,1.0
2vme,143.664,1.113674418604651
1ypr,78.976,1.0
2rg8,64.52,1.0
1qiy,50.664,1.0
5u4p,78.69999999999999,1.0
7tjk,164.988,1.2789767441860465
1ggj,141.317,1.0954806201550389
2opd,66.441,1.0
1m5p,68.989,1.0
3rek,87.82000000000001,1.0
8dzh,255.723,1.9823488372093023
2a6w,76.027,1.0
3trw,36.003,1.0
1kgz,106.87700000000001,1.0
3dts,86.685,1.0
5yot,109.702,1.0
7o19,252.41999999999996,1.9567441860465113
1zkg,70.8,1.0
6tje,56.104,1.0
5jaj,83.77000000000001,1.0
7uob,152.69199999999998,1.183658914728682
4wj8,132.65300000000002,1.0283178294573645
2bvn,90.592,1.0
1sw3,74.973,1.0
3u1o,102.66600000000001,1.0
6tq5,76.34,1.0
4kjg,96.464,1.0
5xw1,48.967999999999996,1.0
3k6x,82.34,1.0
1nju,110.71000000000001,1.0
1lop,46.370999999999995,1.0
1ykw,90.83500000000001,1.0
3h59,104.505,1.0
2c8g,91.58500000000001,1.0
4k7p,105.894,1.0
4m21,87.96799999999999,1.0
7dbj,88.774,1.0
7n94,80.332,1.0
3zh7,60.444,1.0
2bk6,103.055,1.0
3zmz,137.59199999999998,1.0666046511627907
3nbe,65.069,1.0
5owq,88.48599999999999,1.0
4eck,91.2,1.0
3a4v,86.53,1.0
1f33,143.637,1.1134651162790699
3jwd,223.08700000000002,1.7293565891472868
5bkn,150.042,1.1631162790697676
3kez,113.77799999999999,1.0
1lj0,66.998,1.0
4v7d,264.251,2.0484573643410853
8qyq,54.416000000000004,1.0
4ls4,60.040000000000006,1.0
3vbs,93.56200000000001,1.0
5bvi,64.186,1.0
3js3,85.873,1.0
4r3j,90.38,1.0
5y8h,90.366,1.0
4dfg,50.870999999999995,1.0
7gl8,74.133,1.0
5gt6,100.675,1.0
4d3s,139.309,1.0799147286821704
7p9k,116.205,1.0
6tg3,105.896,1.0
5w7c,107.749,1.0
3foo,118.499,1.0
6g6b,41.873000000000005,1.0
7apk,459.287,3.560364341085271
1g4c,56.213,1.0
1vc4,97.41499999999999,1.0
3dqx,85.603,1.0
1o9s,90.523,1.0
1ixm,70.5,1.0
6ze0,106.536,1.0
7bqx,309.55899999999997,2.3996821705426354
7bzm,122.06299999999999,1.0
1tw0,59.424,1.0
3snx,87.541,1.0
5v96,118.386,1.0
7a93,346.755,2.6880232558139534
6wyr,80.727,1.0
6cr2,106.09300000000002,1.0
6mgv,117.66399999999999,1.0
2a2m,81.12100000000001,1.0
5amk,70.941,1.0
6oss,79.588,1.0
5zml,57.614,1.0
5tz6,97.64599999999999,1.0
3evk,75.238,1.0
4wv4,50.81400000000001,1.0
1xjj,114.932,1.0
7b9c,115.82,1.0
1l9q,79.509,1.0
6dgp,84.92,1.0
3fhj,130.023,1.0079302325581394
6hy2,60.378,1.0
3tu4,125.414,1.0
7o4e,67.809,1.0
1y0j,44.894999999999996,1.0
4ovp,94.369,1.0
7d7o,85.258,1.0
8eln,104.88600000000001,1.0
5mfn,86.031,1.0
1snz,141.251,1.094968992248062
6vge,72.657,1.0
3aww,57.812,1.0
7juv,78.259,1.0
6g2i,396.52500000000003,3.073837209302326
1bne,70.999,1.0
5dfj,83.313,1.0
6ln4,54.922000000000004,1.0
7a3c,55.701,1.0
5j1g,115.72399999999999,1.0
6f3h,125.25,1.0
3hy9,88.319,1.0
4kwg,170.217,1.3195116279069767
3gox,78.79199999999999,1.0
3ia9,54.974000000000004,1.0
3sbc,127.251,1.0
4x9z,58.388,1.0
3sub,68.555,1.0
3ffv,67.852,1.0
4ccn,108.794,1.0
5bnf,74.747,1.0
3jsm,97.22,1.0
7qng,45.078,1.0
7x2v,108.69000000000001,1.0
6rxl,55.245999999999995,1.0
6lq5,100.644,1.0
1rr9,100.156,1.0
6te1,137.771,1.0679922480620154
1zqb,63.797000000000004,1.0
5mct,77.064,1.0
6vn0,132.808,1.0295193798449611
5m4r,81.57300000000001,1.0
5c1x,62.089,1.0
7rq7,98.09400000000001,1.0
4mq2,118.878,1.0
2cjs,75.50999999999999,1.0
3htt,89.31500000000001,1.0
3b9s,51.887,1.0
7kru,135.002,1.0465271317829459
4ey6,130.144,1.0088682170542635
3os8,99.155,1.0
5jb5,48.179,1.0
1kpv,70.873,1.0
5y9s,120.309,1.0
6wem,78.26400000000001,1.0
2r7d,121.507,1.0
4egc,106.20399999999998,1.0
5kwv,78.862,1.0
2w5k,62.774,1.0
6tum,60.576,1.0
7myq,77.92,1.0
7a2i,112.85400000000001,1.0
1cb4,62.159,1.0
3j79,234.82299999999998,1.8203333333333331
5m5k,118.883,1.0
3gvm,95.589,1.0
1m78,74.39500000000001,1.0
6yuc,71.994,1.0
5hgh,72.413,1.0
5zlt,116.70800000000001,1.0
4aj1,88.088,1.0
5ken,141.853,1.0996356589147287
4gpz,74.535,1.0
5ysq,70.65100000000001,1.0
6puw,99.20400000000001,1.0
8ekt,135.486,1.0502790697674418
22gs,64.789,1.0
1lx6,72.179,1.0
2vvq,97.811,1.0
4hos,82.46600000000001,1.0
1sby,75.676,1.0
6p3k,92.44800000000001,1.0
3odu,109.83500000000001,1.0
6kw4,305.389,2.367356589147287
8f0w,55.959,1.0
3zrq,88.22800000000001,1.0
2xau,117.543,1.0
2g4f,91.939,1.0
7upj,52.843999999999994,1.0
4hmt,76.356,1.0
6pzu,85.55199999999999,1.0
4x6n,52.017,1.0
2flw,43.782000000000004,1.0
3l0t,95.809,1.0
1x2t,75.468,1.0
4yge,143.538,1.1126976744186048
6ogf,249.093,1.930953488372093
5aef,75.703,1.0
6s8h,102.719,1.0
2pig,97.863,1.0
1ypo,135.267,1.0485813953488372
3sz5,65.761,1.0
6sgx,128.50500000000002,0.9961627906976745
3hp6,121.889,1.0
2nd1,44.1,1.0
6zh3,142.095,1.1015116279069768
4eiz,81.932,1.0
1oas,70.757,1.0
7nd4,264.699,2.0519302325581394
6xsp,63.562,1.0
2qmc,110.059,1.0
2olc,86.035,1.0
6wux,34.956,1.0
2x9v,93.906,1.0
2cio,47.665,1.0
2ff3,72.403,1.0
7ufq,92.069,1.0
3h73,97.075,1.0
3c0t,52.939,1.0
6jzq,124.07499999999999,1.0
1et6,83.917,1.0
6r5c,74.14,1.0
3d71,80.269,1.0
5tnf,101.66999999999999,1.0
4zo0,106.679,1.0
5o85,85.69999999999999,1.0
7zln,67.018,1.0
5zpo,136.686,1.0595813953488373
4ckg,203.228,1.5754108527131783
5acw,66.87299999999999,1.0
1szc,58.837,1.0
3gxt,95.64,1.0
6g6o,80.96000000000001,1.0
7ozn,258.913,2.007077519379845
1bto,107.571,1.0
5u33,111.90299999999999,1.0
5iry,297.387,2.305325581395349
6ks7,192.37699999999998,1.4912945736434107
3k61,79.78999999999999,1.0
3qqc,92.672,1.0
2j0d,86.017,1.0
7pqp,581.672,4.509085271317829
1dfv,76.581,1.0
7e9w,101.19,1.0
7uy5,220.449,1.7089069767441862
6u1c,113.6,1.0
8i8t,61.78399999999999,1.0
5zhi,71.296,1.0
2auq,57.541,1.0
1v6w,101.792,1.0
3kko,95.70700000000001,1.0
5ibm,131.984,1.0231317829457365
7tmt,249.013,1.9303333333333335
4zja,78.934,1.0
5e0w,67.30799999999999,1.0
6wdi,266.00600000000003,2.062062015503876
6pag,101.538,1.0
2dt5,66.062,1.0
1rj2,150.005,1.162829457364341
2zzc,112.069,1.0
1a03,52.718,1.0
6r6h,174.07100000000003,1.349387596899225
1b16,75.55,1.0
5lg4,91.387,1.0
4c0s,98.568,1.0
7oba,194.077,1.5044728682170543
6u8p,138.62900000000002,1.0746434108527134
3wpw,64.074,1.0
1t5f,90.412,1.0
2xmm,44.264,1.0
3hk6,83.345,1.0
6ezu,83.957,1.0
4eqb,97.92699999999999,1.0
7cfk,71.367,1.0
2puy,58.599000000000004,1.0
4g50,92.00699999999999,1.0
2z9i,91.18900000000001,1.0
5f4w,138.952,1.0771472868217054
3s97,100.42699999999999,1.0
6qwo,67.013,1.0
6jiy,372.94100000000003,2.8910155038759693
7cn6,88.96300000000001,1.0
3nlr,86.833,1.0
6zb6,122.99699999999999,1.0
6kvs,68.286,1.0
6ob6,88.974,1.0
6b9a,83.639,1.0
5n1i,70.19,1.0
1jk4,32.313,1.0
6zhv,79.351,1.0
8bu9,174.434,1.3522015503875968
4cmd,76.084,1.0
6l0w,53.602000000000004,1.0
8pbl,194.908,1.5109147286821705
3urz,154.424,1.1970852713178295
2iu4,69.137,1.0
3say,83.13900000000001,1.0
3sak,56.048,1.0
8evf,81.98899999999999,1.0
6j4m,68.49199999999999,1.0
5ymx,86.399,1.0
3tgs,83.081,1.0
4jsg,86.821,1.0
6cgi,108.076,1.0
7yno,96.02700000000002,1.0
2w69,87.217,1.0
6hd7,277.52700000000004,2.151372093023256
6c6g,125.405,1.0
2eg7,81.318,1.0
2d68,43.709,1.0
5n8u,160.841,1.2468294573643413
5la9,74.04599999999999,1.0
6mug,176.44,1.367751937984496
5ii2,54.946000000000005,1.0
5qz9,104.287,1.0
4l5a,113.60499999999999,1.0
4at9,106.242,1.0
1um6,79.18700000000001,1.0
2czg,110.47699999999999,1.0
1u2g,91.97,1.0
6x3s,127.11500000000001,1.0
3mx0,160.225,1.2420542635658913
5ln4,74.552,1.0
4juf,110.27,1.0
4rea,121.09,1.0
2icw,133.901,1.0379922480620156
7f8n,107.399,1.0
7coi,89.02499999999999,1.0
1z7n,124.093,1.0
4rhp,72.04100000000001,1.0
6v0b,104.84,1.0
2ld7,56.918,1.0
2gmt,44.69499999999999,1.0
6w0i,114.64800000000001,1.0
1ye4,137.16799999999998,1.0633178294573642
7b48,91.63,1.0
3wt3,73.053,1.0
6rgk,91.31700000000001,1.0
1hcx,81.348,1.0
3t05,137.195,1.0635271317829458
6kwa,78.632,1.0
5kqx,51.885,1.0
2q8c,80.96199999999999,1.0
1yec,81.938,1.0
1dyt,67.241,1.0
7eot,173.06099999999998,1.3415581395348835
4pex,108.57000000000001,1.0
5v3s,59.907,1.0
6n3a,107.06899999999999,1.0
1wrq,53.698,1.0
7uvy,260.208,2.017116279069768
6zmk,131.047,1.0158682170542634
1pd3,43.49,1.0
6hjy,121.94999999999999,1.0
4jks,90.414,1.0
5l4q,86.193,1.0
3cfn,54.673,1.0
5yeq,80.519,1.0
2iov,79.601,1.0
8q4v,68.845,1.0
6o0l,63.592,1.0
5gkz,348.93100000000004,2.7048914728682174
3lwi,55.007999999999996,1.0
3mq2,77.565,1.0
3oty,58.411,1.0
2h4o,69.373,1.0
4qoq,105.183,1.0
6z5h,99.681,1.0
3drp,105.531,1.0
5t4e,126.547,1.0
7ttd,168.252,1.304279069767442
4x7p,125.812,1.0
4gg6,174.894,1.355767441860465
4qal,65.80099999999999,1.0
4i1n,64.22500000000001,1.0
3lvd,75.773,1.0
6ano,93.53299999999999,1.0
4o2c,72.951,1.0
7fme,104.718,1.0
7fmx,105.23500000000001,1.0
7ata,113.88400000000001,1.0
7bni,51.065000000000005,1.0
5thr,140.993,1.0929689922480619
6owm,106.886,1.0
7lr9,88.71100000000001,1.0
3di3,80.39999999999999,1.0
6ejw,80.03099999999999,1.0
3pne,86.792,1.0
2pwo,119.988,1.0
8e0x,106.86699999999999,1.0
3h3o,144.6,1.1209302325581394
8bh4,273.565,2.1206589147286823
6zgu,95.134,1.0
4c9o,95.572,1.0
2y8t,99.195,1.0
2hau,128.088,0.9929302325581395
4unt,93.499,1.0
7jy1,69.821,1.0
7bv4,75.208,1.0
7svx,70.65,1.0
6j3e,68.14,1.0
4hfc,122.34899999999999,1.0
4ebk,73.591,1.0
4prg,117.88799999999999,1.0
6sjz,104.946,1.0
2otg,144.504,1.1201860465116278
3iuc,103.047,1.0
2qt3,82.55799999999999,1.0
2ynm,117.78999999999999,1.0
5pxk,73.672,1.0
7m0f,60.757999999999996,1.0
2q0b,74.482,1.0
3b13,159.015,1.232674418604651
4jeq,137.269,1.0641007751937985
5u3r,82.199,1.0
7gkf,73.411,1.0
7qr0,126.377,1.0
4ho4,78.399,1.0
3ubk,60.334,1.0
3vps,78.325,1.0
6si1,70.75399999999999,1.0
2yz7,164.634,1.2762325581395348
3fxq,103.71900000000001,1.0
5jir,79.40299999999999,1.0
5fny,71.357,1.0
7ne6,72.459,1.0
4z4x,57.905,1.0
3nav,76.683,1.0
3fs4,68.542,1.0
6lwk,105.549,1.0
5et0,92.086,1.0
6min,55.042,1.0
3obf,73.473,1.0
6x00,71.176,1.0
4pf0,111.78999999999999,1.0
3h01,84.613,1.0
5ivs,51.483000000000004,1.0
6j0p,103.315,1.0
2w2v,98.064,1.0
3qis,73.163,1.0
3vjf,67.311,1.0
7s5t,109.28200000000001,1.0
2bkv,73.87700000000001,1.0
3ox7,50.221000000000004,1.0
1g59,109.893,1.0
4w6h,79.84800000000001,1.0
1i3o,91.328,1.0
5ysf,123.291,1.0
1fl5,99.838,1.0
3aqc,95.379,1.0
5gpy,88.86,1.0
7nsp,264.491,2.0503178294573643
6gvm,109.45500000000001,1.0
3hgz,122.87899999999999,1.0
8av9,112.729,1.0
3qd5,62.691,1.0
4uqt,62.39,1.0
8t5x,54.268,1.0
6wkm,68.236,1.0
1w0v,70.522,1.0
2xui,139.398,1.0806046511627907
2ogi,84.784,1.0
7nka,162.046,1.2561705426356589
6m7d,77.46,1.0
4est,49.565,1.0
3mon,88.423,1.0
7rlt,104.041,1.0
2dqn,106.88300000000001,1.0
5fvj,68.071,1.0
3jpu,92.589,1.0
7u7w,79.211,1.0
5ich,82.971,1.0
2jzi,47.888999999999996,1.0
2m59,52.521,1.0
3dhr,111.83999999999999,1.0
7dfp,155.46699999999998,1.2051705426356587
1h1b,75.136,1.0
5n8d,107.30499999999999,1.0
1yni,113.084,1.0
5mvj,118.523,1.0
6lbq,98.077,1.0
6v1a,120.21600000000001,1.0
1wse,106.98700000000001,1.0
3n9s,84.538,1.0
6j87,90.355,1.0
6f1x,67.93299999999999,1.0
4wxr,81.94200000000001,1.0
1qtn,60.186,1.0
6w6a,69.489,1.0
5xi0,87.595,1.0
5ll5,99.543,1.0
7l8x,115.857,1.0
8ax2,62.566,1.0
5ef6,77.229,1.0
4mbt,69.931,1.0
2uw9,61.54299999999999,1.0
1e7n,47.464999999999996,1.0
2pfr,79.366,1.0
7qj7,360.709,2.7961937984496124
3k3s,109.901,1.0
3nas,75.861,1.0
4khr,115.774,1.0
6zxa,75.73299999999999,1.0
5scv,68.63,1.0
3oc3,143.071,1.109077519379845
3iyk,213.174,1.6525116279069767
6wzt,167.005,1.294612403100775
2wj0,67.06,1.0
6sl0,196.753,1.5252170542635657
3u8q,56.952,1.0
2asy,50.141999999999996,1.0
1s7o,87.437,1.0
6gcq,94.172,1.0
7k78,133.485,1.0347674418604653
1zqh,62.788,1.0
1nlw,86.679,1.0
5jro,68.348,1.0
2dcu,91.777,1.0
5h4i,48.303,1.0
8r5j,80.617,1.0
1zs4,67.901,1.0
5ulw,65.836,1.0
7pjp,68.761,1.0
5n5p,90.37299999999999,1.0
4obx,106.452,1.0
2w11,80.089,1.0
8do3,66.416,1.0
2pkh,90.796,1.0
6z3m,305.65999999999997,2.369457364341085
3eqy,60.564,1.0
3ap1,94.042,1.0
7l7v,119.21000000000001,1.0
5ynj,71.027,1.0
